,product_name,brand_name,offer_description,retailer_name,valid_from,valid_to,price,quantity,categories,image,Coicop5_Final,Coicop4_Final,Coicop3_Final,Coicop2_Final,Predicted_COICOP_5_Category,Predicted_COICOP_4_Category,Predicted_COICOP_3_Category,Predicted_COICOP_2_Category
113817,Salat-Ei,Gold-Ei,10er Pkg.,EDEKA,2018-06-24 22:00:00.0,2018-06-30 21:59:00.0,1.99,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4192169/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
28520,Süßkirschen,Stollenwerk,oder Stachelbeeren 720 ml-Glas 360 g-Abtropfgewicht,REWE,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,1.49,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3668322/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
361668,Kessel Chips,Funny Frisch,Ofen-Chips oder Riffels 120 g / 150 g,CAP MARKT,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,1.29,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5513027/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
355423,Kinder Maxi King,Ferrero,3 x 35 g oder Pingui 4 x 30 g,REWE,2019-07-21 22:00:00.0,2019-07-27 21:59:00.0,1,3,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5482856/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
6211,Minis,Haribo,verschiedene Sorten 220-325 g Beutel,CAP MARKT,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.29,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3502218/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
7889,Heidelbeeren,not_available,300 g-Schale,REWE,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.59,1,Beeren Beeren Beeren Beeren Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3509489/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
11428,Gold Pflanzenöl,Biskin,750ml.,EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.79,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3533157/images/default/0/msmall.jpg,01154,0115,011,01,nan,nan,nan,nan
739,Fruchtgummi,Haribo,versch. Sorten 175 g/200 g Beutel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.65,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461785/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
215458,Weihnachtsteige,Tante Fanny,"oder Pizzateig versch. Sorten, jede 400-g-Packung",real,2018-12-02 23:00:00.0,2018-12-08 22:59:00.0,1.79,1,Nüsse Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4745466/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
5152,Chipsfrisch Ungarisch,Funny Frisch,250 g Beutel,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3487828/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
9268,Rucola,not_available,Für dieses Angebot ist keine Beschreibung verfügbar.,REWE,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.88,1,Kräuter Kräuter Kräuter Kräuter Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3519153/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
7202,Reines Sonnenblumenöl,Thomy,"0,75-L-Flasche",Treff 3000,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.39,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3506313/images/default/0/msmall.jpg,01154,0115,011,01,nan,nan,nan,nan
1476,Weinbrand,Chantré,"oder Cuvée Rouge 36/30 % Vol., jede 0,7-l-Flasche",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,5.99,1,Weinbrand Spirituosen Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3464498/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
7133,Capsa,Dallmayr,versch. Sorten 10 Kapseln je 56-g-Packung,EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.49,1,Kaffee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3506051/images/default/0/msmall.jpg,01211,0121,012,01,nan,nan,nan,nan
81659,Hof-Eier,Hagenauer Hof,10er-Packung,EDEKA Center,2018-05-21 22:00:00.0,2018-05-26 21:59:00.0,2.49,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4018644/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
343942,Bio Sauerkirschen,Alnatura,360 g,EDEKA,2019-06-30 22:00:00.0,2019-07-06 21:59:00.0,1.29,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5421191/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
280199,Beerenmix,not_available,"mit Heidelbeeren, Himbeeren und Physalis aus Spanien/Marokko/ Kolumbien, Kl. I 125g Schale",EDEKA Neukauf,2019-03-17 23:00:00.0,2019-03-23 22:59:00.0,1.99,1,Beeren Beeren Beeren Beeren Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5095303/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
1103,Pilsener,Jever,"versch. Sorten, 20 x 0,5/24 x 0,33 Liter, jeder Kasten (+ 3,10/3,42 Pfand)",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,10.49,20,Bier Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463006/images/default/0/msmall.jpg,02131,0213,021,02,nan,nan,nan,nan
18933,Viez Apfelwein,Merziger,6 x 1-l-Fl.-Kasten zzgl. 2.40,REWE,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,8.99,6,Weinmischgetränke Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3592810/images/default/0/msmall.jpg,02122,0212,021,02,nan,nan,nan,nan
223353,Gourmet Frühstück Erdbeere,Mövenpick,250 g,REWE,2018-12-09 23:00:00.0,2018-12-15 22:59:00.0,1.59,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4790871/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
1274,Lecker samtig,Ortenauer Weinkeller,"Cuvée feinherb, Rosé feinherb und weitere Sorten, 0,75-L-Flasche",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.99,1,Rotweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463969/images/default/0/msmall.jpg,02121,0212,021,02,nan,nan,nan,nan
3392,Mango,not_available,Stk.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Exotische Früchte Exotische Früchte Exotische Früchte Exotische Früchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3476919/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
368883,Eiscreme,Langnese,"sortiert, Multipacks",CAP MARKT,2019-08-18 22:00:00.0,2019-08-24 21:59:00.0,1.88,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5547181/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
702,Schokolade,Ritter Sport,versch. Sorten 100 g Tafel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.69,1,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461623/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
190741,Rinderleber,Vinzenzmurr,100 g,REWE,2018-10-21 22:00:00.0,2018-10-27 21:59:00.0,0.64,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4615905/images/default/0/msmall.jpg,01126,0112,011,01,nan,nan,nan,nan
797,Teigwaren,Buitoni,versch. Ausformungen 500 g Beutel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.65,1,Nudeln Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461999/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
356955,echt & gut 10 frische Landeier,Unsere Heimat,"aus Freilandhaltung, Klasse A, 10er-Packung",EDEKA Neukauf,2019-07-21 22:00:00.0,2019-07-27 21:59:00.0,2.22,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5488771/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
132041,Landfrischkäse mit Lauchzwiebeln,not_available,je 100 g,real,2018-07-22 22:00:00.0,2018-07-28 21:59:00.0,0.99,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4291761/images/default/0/msmall.jpg,01145,0114,011,01,nan,nan,nan,nan
3730,Erdbeeren,Pura,400g Schale,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.49,1,Beeren Beeren Beeren Beeren Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3478505/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
2667,Würze,Maggi,jede 1-kg-Flasche,real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,3.99,1,"Dips Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3471745/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
214188,Rinderbeinscheibe,not_available,1 kg,EDEKA,2018-11-25 23:00:00.0,2018-12-01 22:59:00.0,5.99,1,Tiefkühlfleisch Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4737832/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
5304,Granatapfel-Direktsaft,Dalima,200ml,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3489094/images/default/0/msmall.jpg,01223,0122,012,01,nan,nan,nan,nan
5612,Bio Apfelmus,Edeka Bio,Für dieses Angebot ist keine Beschreibung verfügbar.,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.69,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3492466/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
47376,Extra Professional Kaugummi,Wrigley´s,"+ Autohalter gratis versch. Sorten, jede 50er-Dose",real,2018-04-02 22:00:00.0,2018-04-07 21:59:00.0,1.99,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3787995/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
4593,Senf,Thomy,250ml Glas/200ml Tube,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.79,1,"Dips Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3484801/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
169,Die Ofenfrische Pizza,Dr. Oetker,"Pulled Pork 400 g, gefroren, jede Packung und weitere Sorten",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,2.22,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289078/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
5769,Limonade,Gaffels Fassbrause,0.7-l-Fl.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,14.99,1,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3494624/images/default/0/msmall.jpg,01222,0122,012,01,nan,nan,nan,nan
4457,Putenrollbraten,not_available,1 kg,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,3.99,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3483898/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
19309,Bio-Kartoffeln,Unsere Heimat,"vorwiegend festkochend, festkochend oder mehlig kochend, aus Deutschland, Sorte siehe Etikett, 1,5-kg-Beutel",EDEKA Neukauf,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,1.99,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3594549/images/default/0/msmall.jpg,01174,0117,011,01,nan,nan,nan,nan
366610,Surol 7-Kräuter-Essig,Kühne,würzig-frisch 750 ml Flasche,EDEKA,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,0.79,1,"Essig Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5536408/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
31329,Wildfrucht Cream-Likör,Amarula,"17% Vol. 0,7l Flasche",EDEKA Center,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,9.99,1,Likörweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3682619/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
6393,Nektarine,not_available,"gelbfleischig aus Chile, Kl. I, vorgereift 500 g Schale",EDEKA Simmel,2018-02-02 23:00:00.0,2018-02-10 22:59:00.0,2.49,1,Steinobst Steinobst Steinobst Steinobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3502789/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
28055,Heidelbeeren,Edeka Bio,300g Pkg.,CAP MARKT,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,2.29,1,Tiefkühlobst Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3661904/images/default/0/msmall.jpg,01162,0116,011,01,nan,nan,nan,nan
367015,Feine junge Wachsbrechbohnen,King's Crown,Abtropfgewicht (ATG) = 360 g 720-ml-Glas,ALDI Nord,2019-08-18 22:00:00.0,2019-08-24 21:59:00.0,0.69,1,Gemüsekonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5537535/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
9059,Streichrahm,Schwälbchen,150g Becher,EDEKA Neukauf,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.79,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3518115/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
370146,Altmeister Der Klassiker Essig,Hengstenberg,"oder Kräuter-Essig 0,75-L-PET-Flasche",EDEKA Center,2019-08-18 22:00:00.0,2019-08-24 21:59:00.0,0.69,1,"Essig Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5553154/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
1161,Brot,Wasa,versch. Sorten 200−275 g Packung,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.79,1,Brot Brot & Kleingebäck Brot & Backwaren Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3463452/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
290439,Fruchtquark,Exquisa,und weitere Sorten je 400-500g Becher,EDEKA Neukauf,2019-03-31 22:00:00.0,2019-04-06 21:59:00.0,1.29,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5147175/images/default/0/msmall.jpg,01146,0114,011,01,nan,nan,nan,nan
12695,Wurstsalat,not_available,Fleisch- oder Wurstsalat je 100 g,real,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.75,1,"Wurstsalate Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3547898/images/default/0/msmall.jpg,01128,0112,011,01,nan,nan,nan,nan
106611,Süßkartoffel Pommes,Edeka,500 g Btl.,EDEKA Center,2018-06-17 22:00:00.0,2018-06-23 21:59:00.0,1.75,1,Tiefkühlkartoffeln Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4150841/images/default/0/msmall.jpg,01176,0117,011,01,nan,nan,nan,nan
3074,Langkornreis,Taste of Asia,parboiled 1 kg Packung,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.99,1,Reis Reis & Hülsenfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3474787/images/default/0/msmall.jpg,01111,0111,011,01,nan,nan,nan,nan
365185,Altmeister Essig,Hengstenberg,"Original oder Kräuter 0,75 Liter Flasche",CAP MARKT,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,0.69,1,"Essig Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5530081/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
360023,Lammlende,Vinzenzmurr,mariniert (SB-Verpackt) 100g.,EDEKA Center,2019-07-28 22:00:00.0,2019-08-03 21:59:00.0,3.69,1,Lammfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5504272/images/default/0/msmall.jpg,01123,0112,011,01,nan,nan,nan,nan
15273,Tafeläpfel Braeburn,not_available,aus Deutschland Klasse II 2 kg Beutel,EDEKA,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,2.77,1,Äpfel Äpfel Äpfel Äpfel Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3569671/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
88282,Nordzucker Puderzucker,Sweet Family,"5 Packungen, Der Klassiker 5 x 1 kg Packung = 5 kg 5.-, Einzelpreis: 1,59",EDEKA,2018-06-03 22:00:00.0,2018-06-09 21:59:00.0,5,5,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4068012/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
9922,Brotaufstrich,Schwartau,je 200-340g Glas,EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.49,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3522325/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
128759,Konfitüre,Landliebe,versch. Sorten 200 g Glas,EDEKA Simmel,2018-07-13 22:00:00.0,2018-07-21 21:59:00.0,0.99,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4275373/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
3531,Fruchtgummi,Haribo,125-200 g,EDEKA Paschmann,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.65,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3477446/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
1345,Sekt,Rotkäppchen,"oder Fruchtsecco verschiedene Sorten 0,75 Liter Flasche",EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.79,1,Sekt Schaumweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3464178/images/default/0/msmall.jpg,02121,0212,021,02,nan,nan,nan,nan
15480,Suppengrün,not_available,500 g-Pkg.,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.69,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3571301/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
364536,Snacktomaten,Real Quality,"Niederlande/Tunesien Snacktomaten Kennzeichnung siehe Etikett, jede 250-g-Packung",real,2019-08-11 22:00:00.0,2019-08-24 21:59:00.0,1.49,1,Tomaten Tomaten Tomaten Tomaten Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5528622/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
4193,Chambelle Lachsschinken,Reinert,"Gourmet-Lachsschinken mit Camembert, glutenfrei, 100 g",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,3.79,1,Schinken Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3481632/images/default/0/msmall.jpg,01127,0112,011,01,nan,nan,nan,nan
9601,Echt & Gut Linsen,Unsere Heimat,400-g-Packung,EDEKA Neukauf,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.99,1,Getreide Reis & Hülsenfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3520621/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
11672,Austern Fines de Claires,not_available,"aus Aquakultur Atlantikküste Frankreich, 12er-Kiste mit Austernöffner, Kiste",EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,13.3,1,Meeresfrüchte Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3535533/images/default/0/msmall.jpg,01133,0113,011,01,nan,nan,nan,nan
366738,Putenschnitzel,not_available,-filetbraten oder -gulasch 100 g,EDEKA,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,0.66,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5536693/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
180940,Ganzes Kaninchen,Brefood,"oder Kaninchen-Teile aus Bodenhaltung, küchenfertig, gefroren, je 1 kg",real,2018-10-07 22:00:00.0,2018-10-13 21:59:59.0,6.49,1,Wildfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4555646/images/default/0/msmall.jpg,01125,0112,011,01,nan,nan,nan,nan
88619,Gelierzucker,Diamant,für Gelee 1-kg-Packung,EDEKA Center,2018-05-27 22:00:00.0,2018-06-02 21:59:00.0,1.29,1,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4069261/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
357474,Feinster Zucker,Südzucker,oder Gelierzucker 3 : 1 jede 1000/500-g-Packung,real,2019-07-28 22:00:00.0,2019-08-03 21:59:00.0,0.89,1,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5490507/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
3133,Buttertoast,Golden Toast,250-g-Pkg.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.77,1,Brot Brot & Kleingebäck Brot & Backwaren Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3475293/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
2103,Orangensaft,Valensina,"versch. Sorten, jede 1-Liter-PET-Flasche",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1,1,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3467810/images/default/0/msmall.jpg,01223,0122,012,01,nan,nan,nan,nan
11017,Unsere Goldstücke Weizen-Brötchen,Coppenrath & Wiese,"Brötchen oder Baguettes, versch. Sorten 1kg = 2,93/1,63 300/540g Beutel ausgenommen sind die Sorten kernig & kräftig",EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.88,1,Tiefkühlbackwaren Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3528989/images/default/0/msmall.jpg,01113,0111,011,01,nan,nan,nan,nan
81597,Spitzen-Langkorn Reis 10-Minuten Kochbeutel,Uncle Ben's,500 g,EDEKA,2018-05-21 22:00:00.0,2018-05-26 21:59:00.0,1.11,1,Reis Reis & Hülsenfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4018399/images/default/0/msmall.jpg,01111,0111,011,01,nan,nan,nan,nan
8296,Roma-Rispentomaten,Rewe Beste Wahl,250-g-Schale,REWE,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.79,1,Tomaten Tomaten Tomaten Tomaten Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3513396/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
16198,Kaergarden,Arla,"verschiedene Sorten, 250-g-Becher",EDEKA Neukauf,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.49,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3574764/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
586,Steinofenpizza,Mama Mancini,"In den Sorten Chorizo Salami, 310 g. Sweet Chili Chicken, 318 g, oder Vegetale, 345 g",ALDI Nord,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.29,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3433746/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
